"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year","demographic"
0.966464513031157,0.970572827206562,0.0197535948226914,0.918198667604889,0.992646202667241,1.004745950908,"phi.juv[27]",2013,"phi.juv[27]"
0.930358040278295,0.935985304181422,0.0375456474089231,0.844666332948681,0.985903570865649,1.00175479960282,"phi.juv[28]",2013,"phi.juv[28]"
0.924892116906939,0.932559889681956,0.0437336209898965,0.821527911977606,0.98611105528736,1.00080508189445,"phi.juv[29]",2014,"phi.juv[29]"
0.830859995224941,0.862334980393286,0.122556320345144,0.526223430452698,0.979773546375008,1.00010059139743,"phi.juv[3]",2001,"phi.juv[3]"
0.714334432057407,0.710786221589124,0.0629782739818451,0.601671449441273,0.850277369473948,1.00568941631446,"phi.juv[30]",2014,"phi.juv[30]"
0.78476272711003,0.785007236766339,0.0544125655834744,0.677240309451027,0.89113927592511,1.03636682810484,"phi.juv[31]",2015,"phi.juv[31]"
0.840217139300603,0.841627876788152,0.0499782476278933,0.738459762617183,0.935451772384656,1.01813263789154,"phi.juv[32]",2015,"phi.juv[32]"
0.935479300960668,0.941168067357691,0.0349583876447897,0.853003946864137,0.985555452018731,1.00344471454663,"phi.juv[33]",2016,"phi.juv[33]"
0.826682012555269,0.825920781110248,0.0496446489892987,0.730987115404118,0.925171044887538,1.00395563911258,"phi.juv[34]",2016,"phi.juv[34]"
0.634561311651166,0.632885255804045,0.0474578833599254,0.547369436687999,0.731667859190738,1.00922119820887,"phi.juv[35]",2017,"phi.juv[35]"
0.762857598710046,0.762275065294113,0.0575971375179624,0.651260166561636,0.877808176760516,1.00065227374633,"phi.juv[36]",2017,"phi.juv[36]"
0.92509099277367,0.933223095656335,0.0431772656429171,0.823382764407191,0.985871992640773,1.00073508284386,"phi.juv[37]",2018,"phi.juv[37]"
0.613416975593572,0.612638672587665,0.0428536925463722,0.530270601176417,0.699251643407968,1.00582177115464,"phi.juv[38]",2018,"phi.juv[38]"
