BirdID,AGE,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GO-TRAL-0916-2502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
GO-TRAL-0916-2509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2510,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
GO-TRAL-0916-2523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
GO-TRAL-0916-2531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2532,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
GO-TRAL-0916-2536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-254,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
GO-TRAL-0916-2540,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
GO-TRAL-0916-2544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GO-TRAL-0916-2545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
GO-TRAL-0916-2558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2561,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
GO-TRAL-0916-2569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2573,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
GO-TRAL-0916-2576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GO-TRAL-0916-2676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GO-TRAL-0916-2681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
GO-TRAL-0916-2683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
GO-TRAL-0916-2693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GO-TRAL-0916-2696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-2782,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-2788,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
GO-TRAL-0916-285,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
GO-TRAL-0916-2902,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-293,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
GO-TRAL-0916-2962,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
GO-TRAL-0916-297,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-2973,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3007,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
GO-TRAL-0916-3018,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
GO-TRAL-0916-3022,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
GO-TRAL-0916-305,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
GO-TRAL-0916-3104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-3206,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
GO-TRAL-0916-325,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-3281,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
GO-TRAL-0916-3310,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
GO-TRAL-0916-3328,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
GO-TRAL-0916-3376,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-338,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0
GO-TRAL-0916-346,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1
GO-TRAL-0916-3486,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3498,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
GO-TRAL-0916-3503,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3507,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-352,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GO-TRAL-0916-3520,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3522,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3524,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3526,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
GO-TRAL-0916-354,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
GO-TRAL-0916-3543,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
GO-TRAL-0916-3549,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
GO-TRAL-0916-3556,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3561,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
GO-TRAL-0916-357,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
GO-TRAL-0916-3572,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3578,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3586,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
GO-TRAL-0916-3589,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
GO-TRAL-0916-3591,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
GO-TRAL-0916-3599,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3604,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1
GO-TRAL-0916-3608,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
GO-TRAL-0916-3613,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3615,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-362,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
GO-TRAL-0916-3624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3630,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3632,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3642,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
GO-TRAL-0916-3644,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
GO-TRAL-0916-3653,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3657,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3659,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3665,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GO-TRAL-0916-3668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
GO-TRAL-0916-3670,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3671,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GO-TRAL-0916-3672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
GO-TRAL-0916-3674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GO-TRAL-0916-3675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3683,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
GO-TRAL-0916-3686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3689,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3710,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
GO-TRAL-0916-3713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GO-TRAL-0916-3716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
GO-TRAL-0916-3726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
GO-TRAL-0916-3728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GO-TRAL-0916-3732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO-TRAL-0916-3734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GO-TRAL-0916-3735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
